voltage,current,power
0.0,4.2700000000000005,0.0
0.1,4.268660758035715,0.4268660758035715
0.2,4.268607404668728,0.8537214809337457
0.30000000000000004,4.268553661871439,1.280566098561432
0.4,4.268499916937398,1.7073999667749593
0.5,4.26844616966046,2.13422308483023
0.6000000000000001,4.2683924199476335,2.5610354519685803
0.7000000000000001,4.268338667702197,2.987837067391538
0.8,4.268284912823587,3.41462793025887
0.9,4.26823115520725,3.841408039686525
1.0,4.268177394744479,4.268177394744479
1.1,4.268123631322252,4.694935994454478
1.2000000000000002,4.268069864823057,5.1216838377876694
1.3,4.268016095124718,5.548420923662134
1.4000000000000001,4.267962322100208,5.975147250940291
1.5,4.267908545617453,6.40186281842618
1.6,4.267854765539139,6.828567624862622
1.7000000000000002,4.2678009817224964,7.255261668928244
1.8,4.26774719401909,7.681944949234362
1.9000000000000001,4.267693402274587,8.108617464321716
2.0,4.267639606328529,8.535279212657057
2.1,4.267585806014085,8.961930192629579
2.2,4.267532001157802,9.388570402547165
2.3000000000000003,4.267478191579337,9.815199840632475
2.4000000000000004,4.267424377091187,10.24181850501885
2.5,4.267370557498404,10.66842639374601
2.6,4.2673167325982995,11.095023504755579
2.7,4.267262902180138,11.521609835886373
2.8000000000000003,4.267209066024815,11.948185384869484
2.9000000000000004,4.267155223904524,12.374750149323122
3.0,4.267101375582419,12.801304126747256
3.1,4.267047520812243,13.227847314517954
3.2,4.266993659337965,13.65437970988149
3.3000000000000003,4.266939790893388,14.080901309948182
3.4000000000000004,4.266885915201742,14.507412111685925
3.5,4.266832031975272,14.933912111913452
3.6,4.266778140914791,15.36040130729325
3.7,4.266724241709241,15.786879694324192
3.8000000000000003,4.266670334035204,16.213347269333777
3.9000000000000004,4.266616417556427,16.639804028470067
4.0,4.2665624919233,17.0662499676932
4.1000000000000005,4.266508556772336,17.492685082766577
4.2,4.266454611725613,17.919109369247575
4.3,4.266400656390202,18.345522822477868
4.4,4.266346690357575,18.771925437573334
4.5,4.266292713202981,19.198317209413414
4.6000000000000005,4.266238724484803,19.624698132630098
4.7,4.266184723743891,20.051068201596287
4.800000000000001,4.266130710502861,20.47742741041374
4.9,4.266076684265378,20.90377575290035
5.0,4.266022644515396,21.33011322257698
5.1000000000000005,4.265968590716379,21.756439812653536
5.2,4.265914522310487,22.18275551601453
5.300000000000001,4.265860438717733,22.609060325203988
5.4,4.265806339335098,23.03535423240953
5.5,4.26575222353562,23.461637229445913
5.6000000000000005,4.265698090667445,23.887909307737694
5.7,4.265643940052833,24.31417045830115
5.800000000000001,4.265589770987134,24.74042067172538
5.9,4.265535582737722,25.16665993815256
6.0,4.265481374542879,25.59288824725727
6.1000000000000005,4.265427145610642,26.019105588224917
6.2,4.265372895117604,26.445311949729145
6.300000000000001,4.265318622207664,26.871507319908286
6.4,4.265264325990725,27.29769168634064
6.5,4.265210005541352,27.723865036018786
6.6000000000000005,4.2651556598973634,28.1500273553226
6.7,4.265101288058374,28.57617862999111
6.800000000000001,4.265046888984276,29.002318845093082
6.9,4.264992461593665,29.42844798499629
7.0,4.2649380047621985,29.854566033335388
7.1000000000000005,4.26488351732089,30.280672972978323
7.2,4.264828998054339,30.706768785991244
7.300000000000001,4.2647744456988885,31.13285345360189
7.4,4.264719858940704,31.55892695616121
7.5,4.264665236413786,31.9849892731034
7.6000000000000005,4.2646105766978994,32.41104038290404
7.7,4.264555878316417,32.837080263036405
7.800000000000001,4.2645011397340795,33.263108889925824
7.9,4.264446359354674,33.68912623890193
8.0,4.264391535518609,34.11513228414887
8.1,4.264336666500397,34.54112699865322
8.200000000000001,4.264281750506042,34.96711035414955
8.3,4.264226785670316,35.39308232106363
8.4,4.2641717700539346,35.81904286845305
8.5,4.264116701640614,36.24499196394522
8.6,4.264061578334014,36.670929573672524
8.700000000000001,4.264006397954564,37.09685566220471
8.8,4.263951158236148,37.522770192478106
8.9,4.263895856822684,37.94867312572189
9.0,4.263840491264535,38.37456442138081
9.1,4.263785059014811,38.80044403703478
9.200000000000001,4.263729557425497,39.22631192831458
9.3,4.263673983743444,39.65216804881403
9.4,4.263618335106188,40.07801234999817
9.5,4.263562608537621,40.5038447811074
9.600000000000001,4.263506800943468,40.9296652890573
9.700000000000001,4.263450909106606,41.35547381833408
9.8,4.263394929682179,41.78127031088536
9.9,4.2633388591925305,42.207054706006055
10.0,4.263282694021933,42.632826940219324
10.100000000000001,4.263226430411104,43.05858694715215
10.200000000000001,4.263170064451506,43.48433465740536
10.3,4.263113592079428,43.91006999841811
10.4,4.2630570090698185,44.33579289432611
10.5,4.263000311029881,44.76150326581375
10.600000000000001,4.26294349339242,45.18720102995966
10.700000000000001,4.262886551408917,45.612886100075414
10.8,4.262829480142328,46.038558385537144
10.9,4.262772274459603,46.46421779160967
11.0,4.262714929023906,46.88986421926296
11.100000000000001,4.262657438286527,47.315497564980454
11.200000000000001,4.262599796478466,47.741117720558826
11.3,4.262541997601698,48.16672457289919
11.4,4.262484035420074,48.59231800378884
11.5,4.262425903449871,49.01789788967351
11.600000000000001,4.262367594949972,49.443464101419686
11.700000000000001,4.2623091029116384,49.869016504066174
11.8,4.2622504200479,50.29455495656523
11.9,4.262191538782502,50.720079311511775
12.0,4.262132451238427,51.14558941486113
12.100000000000001,4.2620731492259605,51.571085105634126
12.200000000000001,4.262013624230279,51.996566215609406
12.3,4.261953867398543,52.422032569002084
12.4,4.261893869526492,52.84748398212851
12.5,4.261833621044489,53.272920263056115
12.600000000000001,4.261773112003022,53.69834121123808
12.700000000000001,4.261712332057635,54.12374661713197
12.8,4.261651270453248,54.54913626180158
12.9,4.2615899160078685,54.9745099165015
13.0,4.261528257095648,55.399867342243425
13.100000000000001,4.261466281629269,55.82520828934343
13.200000000000001,4.261403977041636,56.250532496949596
13.3,4.261341330266839,56.675839692548955
13.4,4.261278327720364,57.101129591452874
13.5,4.2612149552785095,57.52640189625988
13.600000000000001,4.2611511982570045,57.95165629629527
13.700000000000001,4.2610870413887625,58.37689246702605
13.8,4.261022468800762,58.80211006945052
13.9,4.26095746399001,59.227308749461145
14.0,4.2608920097985505,59.65248813717971
14.100000000000001,4.260826088387481,60.07764784626349
14.200000000000001,4.260759681209949,60.50278747318128
14.3,4.260692768983069,60.92790659645789
14.4,4.260625331658724,61.35300477588562
14.5,4.260557348393225,61.77808155170176
14.600000000000001,4.26048879751575,62.20313644372995
14.700000000000001,4.2604196564955545,62.62816895048466
14.8,4.260349901907858,63.0531785482363
14.9,4.260279509398403,63.47816469003621
15.0,4.260208453646595,63.90312680469893
15.100000000000001,4.2601367083271935,64.32806429574063
15.200000000000001,4.260064246070473,64.75297654027119
15.3,4.259991038420825,65.17786288783863
15.4,4.25991705579371,65.60272265922313
15.5,4.259842267430902,66.02755514517898
15.600000000000001,4.259766641353976,66.45235960512203
15.700000000000001,4.259690144315945,66.87713526576034
15.8,4.259612741750983,67.30188131966554
15.9,4.259534397722171,67.72659692378252
16.0,4.25945507486716,68.15128119787455
16.1,4.2593747343417006,68.57593322290138
16.2,4.259293335760932,69.0005520393271
16.3,4.259210837138353,69.42513664535515
16.400000000000002,4.259127194822379,69.84968599508703
16.5,4.259042363430399,70.27419899660158
16.6,4.258956295780215,70.69867450995157
16.7,4.258868942818794,71.12311134507387
16.8,4.258780253548186,71.54750825960953
16.900000000000002,4.258690174948523,71.97186395663005
17.0,4.258598651897994,72.39617708226591
17.1,4.258505627089641,72.82044622323286
17.2,4.258411040944887,73.24466990425206
17.3,4.258314831523648,73.6688465853591
17.400000000000002,4.258216934430902,74.0929746590977
17.5,4.25811728271958,74.51705244759265
17.6,4.25801580678962,74.94107819949733
17.7,4.2579124342830585,75.36505008681013
17.8,4.2578070899749765,75.78896620155459
17.900000000000002,4.257699695660166,76.21282455231697
18.0,4.257590170035325,76.63662306063586
18.1,4.257478428576629,77.06035955723699
18.2,4.257364383412478,77.4840317781071
18.3,4.257247943191251,77.90763736039989
18.400000000000002,4.257129012943853,78.3311738381669
18.5,4.25700749394088,78.75463863790628
18.6,4.256883283544156,79.17802907392131
18.7,4.256756275052468,79.60134234348115
18.8,4.256626357541223,80.02457552177499
18.900000000000002,4.256493415695846,80.44772555665149
19.0,4.25635732963863,80.87078926313396
19.1,4.256217974748821,81.29376331770248
19.200000000000003,4.256075221475646,81.71664425233242
19.3,4.255928935144041,82.13942844828
19.400000000000002,4.255778975752775,82.56211212960385
19.5,4.255625197764689,82.98469135641145
19.6,4.255467449888751,83.40716201781952
19.700000000000003,4.2553055748536,83.82951982461593
19.8,4.255139409172264,84.25176030161083
19.900000000000002,4.254968782897709,84.67387877966442
20.0,4.254793519368879,85.09587038737757
20.1,4.254613434946846,85.51773004243161
20.200000000000003,4.254428338740711,85.93945244256237
20.3,4.254238032322863,86.36103205615412
20.400000000000002,4.254042309433184,86.78246311243696
20.5,4.2538409556717935,87.20373959127177
20.6,4.253633748179892,87.62485521250578
20.700000000000003,4.253420455308254,88.04580342488087
20.8,4.253200836272924,88.46657739447683
20.900000000000002,4.252974640797602,88.88716999266988
21.0,4.2527416087422525,89.3075737835873
21.1,4.252501469717412,89.72778101103741
21.200000000000003,4.2522539426836525,90.14778358489345
21.3,4.251998735535664,90.56757306690965
21.400000000000002,4.251735544670381,90.98714065594616
21.5,4.251464054538564,91.40647717257913
21.6,4.251183937179229,91.82557304307134
21.700000000000003,4.25089485173629,92.2444182826775
21.8,4.250596443956775,92.6630024782577
21.900000000000002,4.250288345669943,93.08131477017176
22.0,4.249970174246588,93.49934383342494
22.1,4.2496415320378516,93.91707785803652
22.200000000000003,4.249302005792774,94.33450452859961
22.3,4.248951166053839,94.75161100300062
22.400000000000002,4.248588566529718,95.16838389026569
22.5,4.248213743444416,95.58480922749936
22.6,4.2478262148619725,96.00087245588058
22.700000000000003,4.247425479985864,96.41655839567913
22.8,4.247011018432233,96.83185122025492
22.900000000000002,4.246582289476012,97.24673442900068
23.0,4.246138731269027,97.66119081918762
23.1,4.2456797600291125,98.0752024566725
23.200000000000003,4.245204769199241,98.48875064542241
23.3,4.244713128575669,98.9018158958131
23.400000000000002,4.244204183404037,99.31437789165447
23.5,4.243677253442374,99.72641545589578
23.6,4.243131631989899,100.13790651496161
23.700000000000003,4.242566584880509,100.54882806166809
23.8,4.241981349439792,100.95915611666705
23.900000000000002,4.241375133404405,101.3688656883653
24.0,4.240747113802615,101.77793073126276
24.1,4.240096435794766,102.18632410265387
24.200000000000003,4.23942221147245,102.59401751763329
24.3,4.238723518615082,103.00098150234649
24.400000000000002,4.237999399402619,103.40718534542391
24.5,4.237248859083066,103.81259704753512
24.6,4.236470864593479,104.21718326899959
24.700000000000003,4.235664343133083,104.62090927538715
24.8,4.234828180687151,105.02373888104134
24.900000000000002,4.233961220500255,105.42563439045637
25.0,4.233062261497505,105.82655653743763
25.1,4.232130056652353,106.22646442197406
25.200000000000003,4.2311633112995795,106.62531544474942
25.3,4.230160681392029,107.02306523921833
25.400000000000002,4.229120771699695,107.41966760117226
25.5,4.228042133949739,107.81507441571834
