voltage,current,power
0.0,2.245,0.0
0.09999999999999999,2.244270855865556,0.22442708558655558
0.19999999999999998,2.2442173727198598,0.44884347454397194
0.3,2.244163686271426,0.6732491058814277
0.39999999999999997,2.2441099998636234,0.8976439999454493
0.49999999999999994,2.2440563134343505,1.122028156717175
0.6,2.244002626982663,1.3464015761895978
0.7,2.2439489405075532,1.5707642583552872
0.7999999999999999,2.2438952540079704,1.795116203206376
0.8999999999999999,2.2438415674828143,2.0194574107345327
0.9999999999999999,2.2437878809309373,2.243787880930937
1.0999999999999999,2.243734194351139,2.4681076137862528
1.2,2.2436805077421655,2.6924166092905986
1.2999999999999998,2.2436268211027066,2.916714867433518
1.4,2.2435731344313927,3.1410023882039497
1.4999999999999998,2.2435194477267935,3.3652791715901897
1.5999999999999999,2.2434657609874145,3.589545217579863
1.7,2.2434120742116934,3.813800526159879
1.7999999999999998,2.2433583873979988,4.038045097316397
1.9,2.243304700544624,4.2622789310347855
1.9999999999999998,2.2432510136497874,4.486502027299574
2.0999999999999996,2.243197326711627,4.710714386094416
2.1999999999999997,2.2431436397281974,4.934916007402034
2.3,2.2430899526974653,5.1591068912041695
2.4,2.2430362656173064,5.383287037481535
2.5,2.2429825784855013,5.607456446213753
2.5999999999999996,2.24292889129973,5.831615117379298
2.6999999999999997,2.242875204057569,6.055763050955435
2.8,2.242821516756486,6.279900246918161
2.9,2.2427678293938347,6.50402670524212
2.9999999999999996,2.2427141419668497,6.728142425900548
3.0999999999999996,2.2426604544726425,6.952247408865191
3.1999999999999997,2.2426067669081937,7.17634165410622
3.3,2.242553079270348,7.400425161592148
3.4,2.242499391555811,7.624497931289757
3.4999999999999996,2.2424457037611365,7.848559963163977
3.5999999999999996,2.242392015882727,8.072611257177815
3.6999999999999997,2.2423383279168205,8.296651813292236
3.8,2.2422846398594887,8.520681631466056
3.8999999999999995,2.2422309517066257,8.744700711655838
3.9999999999999996,2.24217726345394,8.968709053815758
4.1,2.2421235750969495,9.192706657897492
4.199999999999999,2.242069886630969,9.416693523850068
4.3,2.2420161980511053,9.640669651619753
4.3999999999999995,2.2419625093522426,9.864635041149866
4.5,2.2419088205290367,10.088589692380665
4.6,2.2418551315759037,10.312533605249156
4.699999999999999,2.2418014424870085,10.536466779688938
4.8,2.2417477532562535,10.760389215630017
4.8999999999999995,2.241694063877268,10.984300912998613
5.0,2.2416403743433957,11.208201871716978
5.1,2.2415866846476793,11.432092091703163
5.199999999999999,2.241532994782851,11.655971572870824
5.3,2.2414793047413166,11.879840315128977
5.3999999999999995,2.2414256145151383,12.103698318381745
5.499999999999999,2.241371924096026,12.32754558252814
5.6,2.241318233475313,12.551382107461752
5.699999999999999,2.241264542643947,12.775207893070496
5.8,2.241210851592466,12.999022939236303
5.8999999999999995,2.2411571603109857,13.222827245834814
5.999999999999999,2.241103468789176,13.446620812735055
6.1,2.2410497770162445,13.67040363979909
6.199999999999999,2.240996084980913,13.89417572688166
6.3,2.2409423926713967,14.117937073829799
6.3999999999999995,2.240888700075381,14.341687680482439
6.499999999999999,2.240835007180001,14.565427546670005
6.6,2.240781313971812,14.789156672213958
6.699999999999999,2.240727620436764,15.012875056926317
6.8,2.240673926560179,15.236582700609217
6.8999999999999995,2.2406202323267177,15.460279603054351
6.999999999999999,2.240566537720354,15.683965764042474
7.1,2.240512842724339,15.907641183342806
7.199999999999999,2.2404591473211743,16.131305860712455
7.3,2.2404054514925753,16.354959795895798
7.3999999999999995,2.2403517552194345,16.578602988623814
7.499999999999999,2.2402980584817884,16.802235438613412
7.6,2.240244361258775,17.02585714556669
7.699999999999999,2.240190663528597,17.249468109170195
7.799999999999999,2.2401369652684773,17.47306832909412
7.8999999999999995,2.240083266454616,17.696657804991464
7.999999999999999,2.2400295670621446,17.920236536497153
8.1,2.2399758670650773,18.143804523227125
