voltage,current,power
0.0,2.1350000000000002,0.0
0.09999999999999999,2.134303613017759,0.21343036130177587
0.19999999999999998,2.1342500863040574,0.42685001726081145
0.3,2.134196364695593,0.6402589094086779
0.39999999999999997,2.134142641731033,0.8536570566924131
0.49999999999999994,2.1340889172959336,1.0670444586479666
0.6,2.134035191331923,1.2804211147991538
0.7,2.1339814637782935,1.4937870246448053
0.7999999999999999,2.133927734571925,1.70714218765754
0.8999999999999999,2.1338740036471937,1.9204866032824741
0.9999999999999999,2.1338202709358676,2.133820270935867
1.0999999999999999,2.1337665363670077,2.3471431900037083
1.2,2.133712799866857,2.560455359840228
1.2999999999999998,2.1336590613587285,2.7737567797663467
1.4,2.133605320762894,2.9870474490680516
1.4999999999999998,2.1335515779964562,3.2003273669946837
1.5999999999999999,2.1334978329732266,3.4135965327571625
1.7,2.133444085603596,3.626854945526113
1.7999999999999998,2.1333903357943966,3.8401026044299136
1.9,2.13333658344876,4.053339508552644
1.9999999999999998,2.1332828284659713,4.266565656931942
2.0999999999999996,2.1332290707413195,4.47978104855677
2.1999999999999997,2.133175310165933,4.692985682365052
2.3,2.133121546626618,4.90617955724122
2.4,2.1330677800056863,5.119362672013647
2.5,2.133014010180777,5.332535025451942
2.5999999999999996,2.13296023702467,5.545696616264141
2.6999999999999997,2.1329064604050934,5.758847443093751
2.8,2.1328526801845253,5.971987504516671
2.9,2.1327988962199806,6.185116799037944
2.9999999999999996,2.132745108362798,6.398235325088393
3.0999999999999996,2.132691316458414,6.611343081021083
3.1999999999999997,2.132637520346126,6.824440065107603
3.3,2.1325837198588524,7.037526275534213
3.4,2.132529914822876,7.2506017103977785
3.4999999999999996,2.1324761050575827,7.4636663677015385
3.5999999999999996,2.1324222903751866,7.676720245350671
3.6999999999999997,2.132368470580445,7.8897633411476455
3.8,2.1323146454703625,8.102795652787377
3.8999999999999995,2.1322608148338853,8.315817177852152
3.9999999999999996,2.1322069784515767,8.528827913806305
4.1,2.13215313609529,8.741827857990687
4.199999999999999,2.132099287527816,8.954817007616825
4.3,2.1320454325025295,9.167795359760877
4.3999999999999995,2.1319915707630113,9.380762911357248
4.5,2.131937702042662,9.59371965919198
4.6,2.1318838260642945,9.806665599895753
4.699999999999999,2.1318299425397167,10.019600729936666
4.8,2.131776051169293,10.232525045612606
4.8999999999999995,2.1317221516414917,10.445438543043307
5.0,2.131668243632409,10.658341218162043
5.1,2.1316143268052814,10.871233066706935
5.199999999999999,2.131560400809973,11.084114084211858
5.3,2.1315064652824467,11.296984265996967
5.3999999999999995,2.1314525198442085,11.509843607158725
5.499999999999999,2.1313985641017377,11.722692102559556
5.6,2.1313445976458874,11.935529746816968
5.699999999999999,2.131290620051265,12.148356534292208
5.8,2.131236630875587,12.361172459078404
5.8999999999999995,2.131182629659009,12.573977514988151
5.999999999999999,2.1311286159234264,12.786771695540557
6.1,2.131074589171753,12.999554993947694
6.199999999999999,2.131020548887163,13.21232740310041
6.3,2.1309664945323115,13.425088915553562
6.3999999999999995,2.130912425548516,13.6378395235105
6.499999999999999,2.1308583413549105,13.850579218806915
6.6,2.1308042413475667,14.06330799289394
6.699999999999999,2.130750124898575,14.27602583682045
6.8,2.1306959913550956,14.48873274121465
6.8999999999999995,2.130641840038365,14.701428696264717
6.999999999999999,2.1305876702426705,14.914113691698692
7.1,2.130533481234276,15.12678771676336
7.199999999999999,2.1304792722503145,15.339450760202263
7.3,2.130425042497627,15.552102810232677
7.3999999999999995,2.1303707911515604,15.764743854521546
7.499999999999999,2.1303165173547196,15.977373880160394
7.6,2.130262220215666,16.18999287363906
7.699999999999999,2.130207898807564,16.40260082081824
7.799999999999999,2.130153552166779,16.615197706900872
7.8999999999999995,2.1300991792914132,16.827783516402164
7.999999999999999,2.1300447791397894,17.04035823311831
8.1,2.1299903506288675,17.252921840093826
8.2,2.129935892632606,17.46547431958737
8.299999999999999,2.1298814039802543,17.67801565303611
8.399999999999999,2.129826883454574,17.890545821018417
8.5,2.1297723297899984,18.103064803214988
8.6,2.1297177416707083,18.31557257836809
8.7,2.1296631177286414,18.528069124239178
8.799999999999999,2.129608456541415,18.74055441756445
8.899999999999999,2.1295537566301714,18.953028434008523
9.0,2.1294990164573333,19.165491148116
9.1,2.1294442344242746,19.377942533260896
9.2,2.129389408868896,19.59038256159384
9.299999999999999,2.1293345380631035,19.80281120398686
9.399999999999999,2.12927962021019,20.01522842997578
9.5,2.129224653442111,20.227634207700053
9.6,2.1291696358166505,20.440028503839844
9.7,2.129114565314479,20.652411283550446
9.799999999999999,2.12905943983609,20.86478251039368
9.899999999999999,2.1290042571986167,21.077142146266304
10.0,2.128949015132523,21.289490151325232
10.1,2.1288937112781636,21.50182648390945
10.2,2.1288383431822044,21.714151100458484
10.299999999999999,2.128782908293905,21.92646395542722
10.399999999999999,2.1287274039612507,22.138765001197005
10.5,2.12867182742693,22.351054187982765
10.6,2.128616175824158,22.563331463736073
10.7,2.1285604461723273,22.7755967740439
10.799999999999999,2.128504635372491,22.9878500620229
10.899999999999999,2.1284487402026633,23.200091268209025
10.999999999999998,2.128392757312935,23.41232033044228
11.1,2.1283366832203967,23.6245371837464
11.2,2.1282805143038566,23.836741760203193
11.299999999999999,2.1282242467983536,24.048933988821393
11.399999999999999,2.1281678767894463,24.261113795399684
11.499999999999998,2.1281114002072825,24.473281102383744
11.6,2.1280548128204266,24.685435828716948
11.7,2.1279981102294485,24.897577889684545
11.799999999999999,2.1279412878602524,25.109707196750975
11.899999999999999,2.1278843409571437,25.321823657390006
11.999999999999998,2.1278272645756204,25.53392717490744
12.1,2.1277700535748787,25.746017648256032
12.2,2.12771270261002,25.958094971842247
12.299999999999999,2.127655206123951,26.170159035324595
12.399999999999999,2.1275975583389584,26.38220972340308
12.499999999999998,2.1275397532479525,26.594246915599403
12.6,2.127481784605365,26.8062704860276
12.7,2.12742364591768,27.018280303154537
12.799999999999999,2.127365330433594,27.23027622955
12.899999999999999,2.127306831133783,27.442258121625798
12.999999999999998,2.127248140720266,27.654225829363455
13.1,2.127189251605344,27.866179196030007
13.2,2.1271301559001023,28.07811805788135
13.299999999999999,2.127070845402454,28.290042243852636
13.399999999999999,2.1270113115847114,28.50195157523513
13.499999999999998,2.126951545580666,28.71384586533899
13.6,2.126891538172149,28.925724919141228
13.7,2.12683127977507,29.137588532918457
13.799999999999999,2.126770760424889,29.349436493863465
13.899999999999999,2.1267099697615226,29.561268579685162
13.999999999999998,2.126648897013647,29.77308455819105
14.1,2.1265875309823787,29.984884186851538
14.2,2.1265258600243078,30.19666721234517
14.299999999999999,2.1264638720338604,30.408433370084204
14.399999999999999,2.12640155442496,30.620182383719424
14.499999999999998,2.1263388941119628,30.831913964623457
14.6,2.126275877489833,31.04362781135156
14.7,2.126212490413542,31.255323609079067
14.799999999999999,2.1261487181766374,31.46700102901423
14.899999999999999,2.1260845454889763,31.678659727785742
14.999999999999998,2.1260199564535642,31.89029934680346
15.099999999999998,2.125954934542484,32.101919511591504
15.2,2.1258894625718665,32.31351983109237
15.299999999999999,2.1258235226758715,32.52509989694083
15.399999999999999,2.1257570962796373,32.73665928270641
15.499999999999998,2.1256901640711554,32.94819754310291
15.599999999999998,2.1256227059720376,33.15971421316378
15.7,2.125554701107117,33.371208807381734
15.799999999999999,2.125486127772851,33.58268081881104
15.899999999999999,2.125416963404471,33.79412971813108
15.999999999999998,2.125347184541828,34.00555495266924
16.099999999999998,2.1252767667938914,34.21695594538165
16.2,2.125205684801835,34.42833209378973
16.299999999999997,2.1251339122006705,34.63968276887092
16.4,2.125061421579353,34.851007313901384
16.5,2.124988184439312,35.06230504324865
16.599999999999998,2.1249141711513433,35.2735752411123
16.7,2.124839350910789,35.48481716021018
16.799999999999997,2.12476369169095,35.69603002040795
16.9,2.12468716019465,35.907213007289585
17.0,2.12460972180389,36.11836527066613
17.099999999999998,2.1245313405275037,36.32948592302031
17.2,2.1244519789467513,36.54057403788412
17.299999999999997,2.124371598158755,36.75162864814646
17.4,2.124290157717705,36.96264874428806
17.5,2.124207615573735,37.17363327254036
17.599999999999998,2.1241239280093875,37.38458113296522
17.7,2.1240390495735677,37.595491177452146
17.799999999999997,2.123952933012886,37.80636220762937
17.9,2.1238655292002937,38.01719297268525
18.0,2.1237767870608937,38.22798216709609
18.099999999999998,2.123686653494833,38.438728428256475
18.2,2.123595073297142,38.64943033400798
